date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:35	926228/926228	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-e2214%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
11:35:36	1093401/1093401	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-10af19%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
11:35:36	101939/101939	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
11:35:38	1013/1013	---M-Z	200	added ('OK')	application/javascript	etag:%223f5-609b6e5164929-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/datatables.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/datatables.init.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
11:35:40	6010/6010	---M-Z	200	added ('OK')	application/javascript	etag:%22177a-5ed682dd70040-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/stock-prices.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/stock-prices.js	(from https://themesbrand.com/velzon/html/default/charts-apex-line.html)
11:35:40	17787/17787	---M-Z	200	added ('OK')	application/javascript	etag:%22457b-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-line.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-line.html)
11:35:41	20970/20970	---M-Z	200	added ('OK')	application/javascript	etag:%2251ea-5ed682e6f96c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/github-data.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/github-data.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
11:35:43	23541/23541	---M-Z	200	added ('OK')	application/javascript	etag:%225bf5-5ed682eda6680-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
11:35:44	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-60743101fecce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/moment/moment.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/moment/moment.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
11:35:45	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%223b8c-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-area.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
11:35:46	6571/6571	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-b60%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/dayjs.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-column.html)
11:35:47	761/761	---M-Z	200	added ('OK')	application/javascript	etag:%22622f7bca-196%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/dayjs/1.11.0/plugin/quarterOfYear.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-column.html)
11:35:47	15324/15324	---M-Z	200	added ('OK')	application/javascript	etag:%223bdc-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-column.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-column.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-column.html)
11:35:48	8969/8969	---M-Z	200	added ('OK')	application/javascript	etag:%222309-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bar.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bar.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-bar.html)
11:35:49	4499/4499	---M-Z	200	added ('OK')	application/javascript	etag:%221193-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-mixed.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-mixed.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-mixed.html)
11:35:50	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-60743101fdd2e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/moment/min/moment.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-timeline.html)
11:35:52	8291/8291	---M-Z	200	added ('OK')	application/javascript	etag:%222063-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-timeline.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-timeline.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-timeline.html)
11:35:54	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/apexcharts.com/samples/assets/ohlc.js	(from https://themesbrand.com/velzon/html/default/charts-apex-range-area.html)
11:35:55	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%22199a-5ed68310ef9c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/dayjs.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/dayjs.min.js	(from https://themesbrand.com/velzon/html/default/charts-apex-range-area.html)
11:35:56	2565/2565	---M-Z	200	added ('OK')	application/javascript	etag:%22a05-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-range-area.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-range-area.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-range-area.html)
11:35:56	1773/1773	---M-Z	200	added ('OK')	application/javascript	etag:%226ed-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-funnel.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-funnel.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-funnel.html)
11:35:57	14677/14677	---M-Z	200	added ('OK')	application/javascript	etag:%223955-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-candlestick.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-candlestick.html)
11:35:58	2998/2998	---M-Z	200	added ('OK')	application/javascript	etag:%22bb6-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-boxplot.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-boxplot.html)
11:35:59	2252/2252	---M-Z	200	added ('OK')	application/javascript	etag:%228cc-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bubble.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-bubble.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-bubble.html)
11:36:00	3833/3833	---M-Z	200	added ('OK')	application/javascript	etag:%22ef9-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-scatter.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-scatter.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-scatter.html)
11:36:00	5405/5405	---M-Z	200	added ('OK')	application/javascript	etag:%22151d-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-heatmap.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-heatmap.html)
11:36:01	3171/3171	---M-Z	200	added ('OK')	application/javascript	etag:%22c63-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-treemap.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-treemap.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-treemap.html)
11:36:02	4805/4805	---M-Z	200	added ('OK')	application/javascript	etag:%2212c5-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-pie.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-pie.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-pie.html)
11:36:03	4835/4835	---M-Z	200	added ('OK')	application/javascript	etag:%2212e3-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radialbar.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-radialbar.html)
11:36:04	2068/2068	---M-Z	200	added ('OK')	application/javascript	etag:%22814-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radar.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-radar.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-radar.html)
11:36:05	1424/1424	---M-Z	200	added ('OK')	application/javascript	etag:%22590-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-polararea.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-polararea.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-polar.html)
11:36:07	204509/204509	---MCZ	200	added ('OK')	application/javascript	etag:%2231edd-60743101b87cc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/chart.js/chart.umd.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/chart.js/chart.umd.js	(from https://themesbrand.com/velzon/html/default/charts-chartjs.html)
11:36:07	4518/4518	---M-Z	200	added ('OK')	application/javascript	etag:%2211a6-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/chartjs.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/chartjs.init.js	(from https://themesbrand.com/velzon/html/default/charts-chartjs.html)
11:36:09	20192/20192	---M-Z	200	added ('OK')	application/javascript	etag:%224ee0-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/echarts.init.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/echarts.init.js	(from https://themesbrand.com/velzon/html/default/charts-echarts.html)
11:36:11	56103/56103	---M-Z	200	added ('OK')	application/javascript	etag:%22db27-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/remix-icons-listing.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/remix-icons-listing.js	(from https://themesbrand.com/velzon/html/default/icons-remix.html)
11:36:12	1022898/1022898	---MCZ	200	added ('OK')	application/javascript	etag:%22f9bb2-60743101e46ed-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/echarts/echarts.min.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/echarts/echarts.min.js	(from https://themesbrand.com/velzon/html/default/charts-echarts.html)
11:36:14	355909/355909	---M-Z	200	added ('OK')	application/javascript	etag:%2256e45-60743101993cb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/materialdesign.list.js	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/materialdesign.list.js	(from https://themesbrand.com/velzon/html/default/icons-materialdesign.html)
11:36:20	939/939	---M--	200	added ('OK')	image/svg+xml	etag:%223ab-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/$pac.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/$pac.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:20	810/810	---M--	200	added ('OK')	image/svg+xml	etag:%2232a-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/0xbtc.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/0xbtc.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:21	3700/3700	---M--	200	added ('OK')	image/svg+xml	etag:%22e74-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/2give.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/2give.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:21	869/869	---M--	200	added ('OK')	image/svg+xml	etag:%22365-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/abt.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/abt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:22	427/427	---M--	200	added ('OK')	image/svg+xml	etag:%221ab-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/act.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/act.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:22	1101/1101	---M--	200	added ('OK')	image/svg+xml	etag:%2244d-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/actn.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/actn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:23	475/475	---M--	200	added ('OK')	image/svg+xml	etag:%221db-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/adx.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/adx.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:23	1043/1043	---M--	200	added ('OK')	image/svg+xml	etag:%22413-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ae.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ae.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:24	2376/2376	---M--	200	added ('OK')	image/svg+xml	etag:%22948-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aeon.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aeon.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:24	1171/1171	---M--	200	added ('OK')	image/svg+xml	etag:%22493-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aeur.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aeur.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:25	1382/1382	---M--	200	added ('OK')	image/svg+xml	etag:%22566-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/agi.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/agi.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:25	859/859	---M--	200	added ('OK')	image/svg+xml	etag:%2235b-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/agrs.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/agrs.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:26	1086/1086	---M--	200	added ('OK')	image/svg+xml	etag:%2243e-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aion.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aion.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
11:36:26	488/488	---M--	200	added ('OK')	image/svg+xml	etag:%221e8-60743101916cb%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/algo.svg	D:/BOOTSTRAP%20TEMPLATE/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/algo.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
